kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag,is_candidate
7888863,K05440.01,,CANDIDATE,CANDIDATE,0.716,0,0,0,0,74.624063,0.001895,-0.001895,194.3704,0.0273,-0.0273,0.019,0.43,-0.019,8.881,0.865,-0.865,346.9,38.6,-38.6,1.75,0.55,-0.18,448.0,,,9.49,8.99,-2.98,11.0,1.0,q1_q17_dr25_tce,6187.0,197.0,-241.0,4.499,0.052,-0.208,0.937,0.291,-0.097,291.07666,43.61208,15.335,1
3234843,K03057.02,Kepler-405 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.61368712,6.192e-05,-6.192e-05,140.85316,0.00498,-0.00498,0.024,0.426,-0.024,3.498,0.144,-0.144,559.8,33.6,-33.6,2.06,0.63,-0.19,785.0,,,89.65,79.83,-25.95,18.9,2.0,q1_q17_dr25_tce,5815.0,163.0,-204.0,4.54,0.048,-0.192,0.877,0.264,-0.083,291.40945,38.340019,15.855,1
4073017,K07681.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,6.05552018,6.367e-05,-6.367e-05,131.59851,0.00911,-0.00911,0.19,0.269,-0.19,2.818,0.238,-0.238,134.6,16.5,-16.5,0.92,0.17,-0.07,844.0,,,119.89,69.41,-29.85,9.8,1.0,q1_q17_dr25_tce,5352.0,159.0,-159.0,4.585,0.024,-0.128,0.805,0.149,-0.064,295.47382,39.124561,14.772,1
2308957,K06266.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.109841858,1.17e-07,-1.17e-07,132.1655985,8.81e-05,-8.81e-05,0.12,0.015,-0.001,8.11952,0.00928,-0.00928,300710.0,222.0,-222.0,177.78,36.93,-64.61,2944.0,,,17830.7,9607.62,-10987.17,2082.6,1.0,q1_q17_dr25_tce,5788.0,78.0,-78.0,3.607,0.277,-0.111,3.211,0.667,-1.167,292.75183,37.603539,14.52,0
9718066,K02287.02,Kepler-378 c,CONFIRMED,CANDIDATE,0.08,0,0,0,0,28.9060526,0.000233,-0.000233,158.82431,0.00613,-0.00613,0.863,0.027,-0.591,3.099,0.198,-0.198,99.0,8.3,-8.3,0.79,0.06,-0.02,414.0,,,6.94,1.86,-0.86,13.3,2.0,q1_q17_dr25_tce,4657.0,93.0,-93.0,4.641,0.012,-0.048,0.67,0.055,-0.017,294.94858,46.438641,12.485,1
3758922,K04853.01,,CANDIDATE,CANDIDATE,0.625,0,0,0,0,17.7412303,0.0003966,-0.0003966,144.3554,0.0136,-0.0136,0.065,0.392,-0.065,4.816,0.566,-0.566,144.7,18.6,-18.6,1.14,0.35,-0.11,684.0,,,51.69,44.67,-15.09,9.2,1.0,q1_q17_dr25_tce,5817.0,139.0,-191.0,4.491,0.052,-0.208,0.956,0.289,-0.096,294.47876,38.883659,14.641,1
12017109,K02106.01,Kepler-1679 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,9.75374033,4.46e-05,-4.46e-05,134.06014,0.00353,-0.00353,0.295,0.171,-0.295,2.348,0.111,-0.111,430.8,26.9,-26.9,1.87,0.48,-0.17,813.0,,,103.3,77.65,-27.81,18.9,1.0,q1_q17_dr25_tce,5806.0,157.0,-175.0,4.528,0.044,-0.187,0.899,0.229,-0.082,293.90057,50.427052,15.158,1
7032968,K06812.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,0.56678702,6.607e-06,-6.607e-06,131.849,0.0102,-0.0102,0.0063,0.4743,-0.0061,3.074,0.268,-0.268,7.5,0.9,-0.9,0.27,0.1,-0.04,2356.0,,,7279.54,7188.53,-2588.52,11.2,1.0,q1_q17_dr24_tce,6045.0,150.0,-156.0,4.375,0.132,-0.132,0.999,0.342,-0.154,291.58624,42.50993,11.786,0
11069176,K02007.02,Kepler-1050 c,CONFIRMED,CANDIDATE,0.974,0,0,0,0,21.1285655,0.0001997,-0.0001997,149.27632,0.00695,-0.00695,0.36,0.081,-0.36,3.852,0.226,-0.226,176.7,15.5,-15.5,2.88,0.36,-1.02,935.0,,,180.55,61.03,-108.94,12.5,2.0,q1_q17_dr25_tce,5817.0,78.0,-78.0,3.877,0.293,-0.098,2.153,0.272,-0.76,282.92499,48.626389,13.127,1
10485179,K01167.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,0.445275074,4.95e-07,-4.95e-07,133.971372,0.000955,-0.000955,0.639,0.44,-0.638,2.276,0.902,-0.902,254.7,22.8,-22.8,1.21,0.21,-0.08,1950.0,,,3419.7,1832.09,-777.85,86.3,1.0,q1_q17_dr25_tce,5346.0,160.0,-144.0,4.621,0.032,-0.104,0.725,0.122,-0.052,297.13327,47.628769,14.507,0
7619667,K05405.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,103.22293786,,,145.1458222,,,,,,2.63,,,,,,,,,,,,,,,,1.0,q1_q16_tce,,,,,,,,,,295.30634,43.24958,14.125,0
8255058,K05495.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,6.279888981,6.605e-06,-6.605e-06,135.296067,0.000844,-0.000844,1.244,0.251,-0.157,5.5086,0.0476,-0.0476,1514.6,12.4,-12.4,196.78,56.36,-104.7,1931.0,,,3281.24,2645.91,-2650.28,150.5,1.0,q1_q17_dr25_tce,5057.0,112.0,-162.0,3.137,0.435,-0.234,6.222,1.782,-3.31,298.43073,44.192451,13.285,0
4478168,K00626.01,Kepler-624 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,14.58649856,2.849e-05,-2.849e-05,172.22185,0.00165,-0.00165,0.665,0.218,-0.442,4.0249,0.0559,-0.0559,378.7,7.7,-7.7,2.45,0.39,-0.39,852.0,,,124.89,56.57,-44.0,53.0,1.0,q1_q17_dr25_tce,6063.0,121.0,-133.0,4.29,0.137,-0.112,1.191,0.189,-0.189,295.19339,39.539669,13.49,1
4285087,K06112.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.243015737,4.5e-08,-4.5e-08,133.450825,1.74e-05,-1.74e-05,0.661,0.004,-0.006,4.31675,0.00095,-0.00095,277950.0,60.4,-60.4,92.34,25.64,-34.21,1813.0,,,2547.31,2085.03,-1654.61,5552.2,1.0,q1_q17_dr25_tce,6181.0,169.0,-187.0,4.084,0.364,-0.156,1.444,0.401,-0.535,296.64883,39.318588,12.785,0
7021681,K00255.01,Kepler-505 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,27.52194772,3.058e-05,-3.058e-05,189.824523,0.000808,-0.000808,0.35,0.052,-0.35,4.047,0.0415,-0.0415,2312.8,24.1,-24.1,2.47,0.17,-0.21,314.0,,,2.28,0.56,-0.53,106.5,1.0,q1_q17_dr25_tce,3780.0,76.0,-83.0,4.746,0.042,-0.031,0.511,0.036,-0.043,287.85812,42.542629,15.108,1
9899414,K03955.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.332564704,2.286e-06,-2.286e-06,132.04974,0.00167,-0.00167,1.249,0.285,-0.167,5.9775,0.0728,-0.0728,1049.5,10.3,-10.3,30.04,9.73,-3.25,1692.0,,,1945.27,1911.97,-621.81,124.0,1.0,q1_q17_dr25_tce,6046.0,189.0,-232.0,4.486,0.054,-0.229,0.972,0.315,-0.105,295.2269,46.772869,14.923,0
5526527,K01838.01,Kepler-970 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.7364755,0.0001396,-0.0001396,143.13606,0.00682,-0.00682,0.9,0.06,-0.603,2.151,0.212,-0.212,1147.0,143.0,-143.0,2.73,0.09,-0.15,464.0,,,10.99,1.61,-1.83,9.9,1.0,q1_q17_dr25_tce,4334.0,77.0,-77.0,4.618,0.04,-0.012,0.653,0.022,-0.035,289.62524,40.708729,14.786,1
10019399,K01796.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,11.805707539,6.267e-06,-6.267e-06,133.050811,0.000441,-0.000441,1.015,0.504,-0.051,2.0494,0.0259,-0.0259,2052.1,20.3,-20.3,18.48,4.96,-9.2,1153.0,,,417.85,356.04,-325.82,124.9,1.0,q1_q17_dr25_tce,6065.0,218.0,-200.0,3.888,0.56,-0.14,1.891,0.507,-0.942,294.91611,46.944977,12.829,0
3634051,K06103.01,Kepler-1981 b,CONFIRMED,CANDIDATE,0.0,0,0,0,0,453.54212,0.003501,-0.003501,360.0617,0.00473,-0.00473,0.633,0.219,-0.405,17.026,0.24,-0.24,861.0,18.6,-18.6,9.23,1.76,-4.1,390.0,,,5.45,2.74,-3.85,48.8,1.0,q1_q17_dr25_tce,5874.0,87.0,-79.0,3.664,0.375,-0.125,3.006,0.572,-1.335,287.97546,38.74028,13.436,1
10275766,K02810.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,0.661749944,2.282e-06,-2.282e-06,131.86076,0.00304,-0.00304,1.169,0.223,-0.178,4.112,0.223,-0.223,215.6,7.8,-7.8,23.92,7.45,-2.65,2420.0,,,8123.02,7466.02,-2549.95,34.5,1.0,q1_q17_dr25_tce,6363.0,177.0,-221.0,4.386,0.052,-0.195,1.198,0.373,-0.133,292.5448,47.37191,15.396,0
10991389,K05850.01,,CANDIDATE,CANDIDATE,,0,0,0,0,303.226376,0.002461,-0.002461,344.05409,0.00785,-0.00785,0.1097,0.3787,-0.1096,1.802,0.144,-0.144,1464.0,170.0,-170.0,3.66,1.48,-0.38,274.0,,,1.33,1.61,-0.39,12.7,1.0,q1_q17_dr24_tce,5952.0,173.0,-194.0,4.469,0.057,-0.284,0.955,0.387,-0.098,298.29181,48.465691,14.897,1
11704044,K07472.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,6.882686062,3.35e-07,-3.35e-07,134.052302,3.86e-05,-3.86e-05,0.399,0.004,0.0,5.47323,0.00114,-0.00114,373660.0,248.0,-248.0,60.49,17.8,-5.93,921.0,,,169.85,150.38,-50.59,2842.2,1.0,q1_q17_dr25_tce,5704.0,171.0,-206.0,4.483,0.052,-0.195,0.948,0.279,-0.093,286.91037,49.815781,15.749,0
6699368,K01694.01,,FALSE POSITIVE,FALSE POSITIVE,0.874,0,0,1,0,3.690317047,3.991e-06,-3.991e-06,131.542094,0.000882,-0.000882,1.151,43.06,-0.087,1.3784,0.0519,-0.0519,465.5,13.6,-13.6,20.23,6.41,-2.74,1280.0,,,634.09,601.51,-219.34,43.0,1.0,q1_q17_dr25_tce,6120.0,181.0,-200.0,4.395,0.09,-0.21,1.054,0.334,-0.143,294.01492,42.139191,14.336,0
10735331,K03720.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,213.3990406,0.0001087,-0.0001087,274.209685,0.000383,-0.000383,0.981,0.046,-0.03,6.5043,0.034,-0.034,13930.0,52.7,-52.7,35.2,7.38,-9.02,468.0,,,11.32,7.18,-5.97,370.9,1.0,q1_q17_dr25_tce,6960.0,194.0,-267.0,4.069,0.176,-0.144,1.83,0.384,-0.469,293.49066,48.095371,13.381,0
8561231,K02346.01,Kepler-1202 b,CONFIRMED,CANDIDATE,0.999,0,0,0,0,28.6853212,0.0002024,-0.0002024,159.87094,0.00585,-0.00585,0.922,0.03,-0.638,6.307,0.174,-0.174,689.1,31.8,-31.8,2.69,0.64,-0.23,547.0,,,21.09,14.41,-5.45,23.8,1.0,q1_q17_dr25_tce,5726.0,143.0,-172.0,4.559,0.04,-0.16,0.838,0.197,-0.071,292.29062,44.653252,15.658,1
9838761,K07967.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,1.33254428,1.193e-05,-1.193e-05,132.06788,0.00841,-0.00841,0.021,0.443,-0.021,3.122,0.213,-0.213,162.2,11.0,-11.0,0.93,0.13,-0.1,1427.0,,,981.02,472.26,-309.71,18.1,1.0,q1_q17_dr25_tce,5460.0,191.0,-191.0,4.543,0.099,-0.081,0.734,0.1,-0.082,294.94775,46.671951,15.84,0
7281699,K06857.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,1,0.566786121,4.835e-06,-4.835e-06,131.8363,0.0102,-0.0102,0.591,0.366,-0.351,3.404,0.521,-0.521,81.8,9.4,-9.4,0.79,0.2,-0.07,1984.0,,,3678.65,2815.71,-1064.38,14.0,1.0,q1_q17_dr25_tce,5603.0,186.0,-186.0,4.556,0.032,-0.168,0.846,0.207,-0.083,291.68314,42.884411,15.768,0
8197343,K01746.01,Kepler-946 b,CONFIRMED,CANDIDATE,0.998,0,0,0,0,11.79161234,5.355e-05,-5.355e-05,134.54064,0.00386,-0.00386,0.034,0.404,-0.034,3.036,0.11,-0.11,415.4,22.6,-22.6,2.41,0.38,-0.42,857.0,,,127.75,52.51,-44.88,20.7,1.0,q1_q17_dr25_tce,5619.0,75.0,-75.0,4.264,0.162,-0.108,1.199,0.188,-0.207,300.9296,44.02879,14.941,1
6696580,K02092.02,Kepler-359 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,25.5638626,0.0001273,-0.0001273,375.27811,0.00356,-0.00356,0.85,0.062,-0.62,4.685,0.109,-0.109,1124.9,39.1,-39.1,4.0,1.19,-0.51,671.0,,,47.94,43.54,-17.2,31.6,2.0,q1_q17_dr25_tce,6228.0,196.0,-261.0,4.441,0.065,-0.195,1.049,0.313,-0.134,293.29364,42.19635,15.886,1
7101726,K05352.01,,CANDIDATE,CANDIDATE,,0,0,0,0,270.1430241,,,210.960799,,,,,,6.32,,,,,,,,,,,,,,,,1.0,q1_q16_tce,,,,,,,,,,286.19986,42.61301,15.059,1
2720828,K04669.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,1.71659304,1.316e-05,-1.316e-05,131.6976,0.0051,-0.0051,0.1534,0.3021,-0.1533,1.154,0.213,-0.213,138.0,18.9,-18.9,1.17,0.49,-0.11,1607.0,,,1577.89,1957.81,-452.26,9.5,1.0,q1_q17_dr24_tce,6192.0,169.0,-206.0,4.467,0.05,-0.295,0.987,0.413,-0.095,293.14069,37.994469,14.971,0
10461045,K08209.01,,FALSE POSITIVE,FALSE POSITIVE,0.088,1,0,0,0,385.97241,0.0131,-0.0131,315.6247,0.0229,-0.0229,0.444,0.02,-0.444,12.167,0.929,-0.929,162.0,18.8,-18.8,1.72,0.5,-0.29,325.0,,,2.65,2.18,-1.05,10.8,1.0,q1_q17_dr25_tce,6732.0,162.0,-223.0,4.271,0.12,-0.195,1.316,0.38,-0.222,287.82239,47.690208,13.161,0
10005758,K01783.02,Kepler-1662 c,CONFIRMED,CANDIDATE,0.991,0,0,0,0,284.063137,0.001795,-0.001795,200.83619,0.00336,-0.00336,0.888,0.065,-0.015,8.297,0.55,-0.55,1628.1,49.6,-49.6,6.36,0.99,-1.22,321.0,,,2.51,1.13,-0.98,53.5,2.0,q1_q17_dr25_tce,5791.0,117.0,-105.0,4.185,0.182,-0.098,1.336,0.209,-0.256,289.34143,46.988239,13.929,1
10547378,K05802.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,35.164087,0.002496,-0.002496,147.7597,0.0523,-0.0523,1.227,5.506,-0.162,86.05,3.5,-3.5,1528.9,50.7,-50.7,62.03,23.48,-35.19,756.0,,,77.33,91.55,-64.42,38.3,1.0,q1_q17_dr25_tce,5485.0,194.0,-155.0,3.82,0.667,-0.222,2.087,0.79,-1.184,296.4761,47.703018,13.945,0
11495766,K02630.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,4.1749166,0.000131,-0.000131,134.1713,0.0182,-0.0182,0.4759,0.0041,-0.4473,4.828,0.643,-0.643,40.7,4.5,-4.5,0.61,0.25,-0.05,1116.0,,,366.59,433.06,-96.46,11.8,,,5910.0,151.0,-182.0,4.505,0.038,-0.294,0.94,0.38,-0.081,285.22531,49.424179,13.391,0
11906217,K07490.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,37.910213899,3.195e-06,-3.195e-06,162.458419,6.63e-05,-6.63e-05,0.963,0.034,-0.024,3.11152,0.00273,-0.00273,103470.0,59.0,-59.0,29.45,2.05,-2.26,358.0,,,3.89,1.06,-0.96,1065.9,1.0,q1_q17_dr25_tce,4623.0,125.0,-139.0,4.686,0.054,-0.031,0.56,0.039,-0.043,287.05927,50.214031,14.43,0
10979716,K07394.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,10.6840477,2.774e-06,-2.774e-06,134.084445,0.000216,-0.000216,1.012,0.098,-0.057,3.515,0.0114,-0.0114,81901.0,228.0,-228.0,26.43,1.97,-1.98,444.0,,,9.21,2.29,-2.05,395.3,1.0,q1_q17_dr25_tce,3887.0,77.0,-93.0,4.743,0.031,-0.038,0.523,0.039,-0.039,293.79077,48.401421,15.774,0
5460835,K06580.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,21.539269242,1.184e-06,-1.184e-06,144.1542761,4.44e-05,-4.44e-05,0.908,0.014,-0.016,5.32432,0.00192,-0.00192,143750.0,37.0,-37.0,53.0,16.19,-5.4,674.0,,,48.89,43.76,-14.39,2642.2,1.0,q1_q17_dr25_tce,6136.0,165.0,-202.0,4.487,0.054,-0.202,0.933,0.285,-0.095,295.29691,40.66156,14.293,0
6606653,K01224.01,,FALSE POSITIVE,FALSE POSITIVE,0.285,0,1,0,0,2.698021895,2.615e-06,-2.615e-06,136.32786,0.000791,-0.000791,1.3,0.056,-0.047,23.192,0.18,-0.18,6721.2,30.8,-30.8,52.51,16.96,-6.07,1582.0,,,1481.76,1375.06,-458.29,647.1,1.0,q1_q17_dr25_tce,6568.0,161.0,-201.0,4.36,0.065,-0.208,1.211,0.391,-0.14,291.98694,42.037651,13.717,0
3348285,K03021.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,0,0.803835923,4.017e-06,-4.017e-06,131.80207,0.00403,-0.00403,0.447,0.528,-0.248,1.397,0.138,-0.138,52.6,5.6,-5.6,0.78,0.23,-0.08,2129.0,,,4863.18,4296.22,-1496.64,12.4,1.0,q1_q17_dr25_tce,6242.0,174.0,-217.0,4.442,0.052,-0.208,1.047,0.313,-0.112,292.97775,38.42078,13.7,0
3330684,K04533.01,,FALSE POSITIVE,FALSE POSITIVE,0.001,0,0,1,0,1.26132769,6.672e-06,-6.672e-06,132.4274,0.00393,-0.00393,0.289,0.177,-0.289,1.244,0.117,-0.117,109.7,10.5,-10.5,0.14,0.0,0.0,447.0,,,9.46,0.0,0.0,9.9,1.0,q1_q17_dr25_tce,2900.0,0.0,0.0,5.224,0.0,0.0,0.132,0.0,0.0,288.11703,38.437733,15.918,0
11658036,K04771.01,,CANDIDATE,CANDIDATE,0.919,0,0,0,0,142.703888,0.002266,-0.002266,212.0311,0.0103,-0.0103,0.062,0.376,-0.062,5.808,0.333,-0.333,225.5,23.8,-23.8,1.95,0.71,-0.23,440.0,,,8.88,9.15,-2.94,11.0,1.0,q1_q17_dr25_tce,6701.0,161.0,-241.0,4.326,0.058,-0.217,1.289,0.463,-0.154,289.68073,49.745831,13.964,1
3858884,K06371.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,25.95193721,1.102e-05,-1.102e-05,154.881253,0.000336,-0.000336,0.51,0.01,-0.011,15.9897,0.0217,-0.0217,399170.0,464.0,-464.0,123.34,30.53,-45.8,904.0,,,157.59,116.98,-103.78,915.3,1.0,q1_q17_dr25_tce,6569.0,188.0,-236.0,4.008,0.357,-0.153,1.729,0.428,-0.642,293.69543,38.982792,9.277,0
9452897,K03391.01,,CANDIDATE,CANDIDATE,0.993,0,0,0,0,36.7662364,0.0004327,-0.0004327,157.14332,0.00999,-0.00999,0.164,0.287,-0.164,3.305,0.329,-0.329,579.5,55.5,-55.5,1.28,0.1,-0.13,336.0,,,3.02,0.9,-0.88,12.6,1.0,q1_q17_dr25_tce,4342.0,117.0,-143.0,4.699,0.063,-0.031,0.54,0.044,-0.054,285.84387,46.015911,15.903,1
3102384,K00273.01,Kepler-454 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,10.573751447,8.488e-06,-8.488e-06,175.067739,0.000639,-0.000639,0.785,0.004,-0.586,1.7259,0.0182,-0.0182,298.9,4.3,-4.3,2.07,0.05,-0.07,844.0,,,120.25,13.03,-13.2,82.0,1.0,q1_q17_dr25_tce,5720.0,77.0,-77.0,4.4,0.012,-0.012,1.08,0.027,-0.033,287.47852,38.22884,11.457,1
10407020,K03987.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,0.933747751,2.782e-06,-2.782e-06,131.52218,0.0025,-0.0025,0.741,0.066,-0.402,3.9236,0.0828,-0.0828,76.6,1.9,-1.9,2.07,0.42,-0.64,3112.0,,,22250.69,13710.09,-13212.02,49.5,1.0,q1_q17_dr25_tce,6985.0,190.0,-285.0,3.936,0.241,-0.111,2.187,0.448,-0.672,292.76535,47.512272,13.369,0
3747817,K04103.02,,CANDIDATE,CANDIDATE,0.868,0,0,0,0,14.2378417,0.0003188,-0.0003188,140.4771,0.0128,-0.0128,0.314,0.154,-0.314,4.86,1.1,-1.1,193.0,33.7,-33.7,1.1,0.1,-0.04,629.0,,,37.02,10.57,-5.62,10.5,2.0,q1_q17_dr25_tce,5273.0,105.0,-105.0,4.566,0.025,-0.07,0.801,0.072,-0.033,291.67682,38.874908,14.838,1
6939670,K06792.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,4.238855579,1.737e-06,-1.737e-06,135.201464,0.000336,-0.000336,1.031,0.318,-0.04,5.2235,0.0195,-0.0195,68002.0,213.0,-213.0,38.01,6.81,-5.58,1044.0,,,280.82,157.8,-99.48,374.8,1.0,q1_q17_dr25_tce,5655.0,167.0,-167.0,4.482,0.135,-0.135,0.804,0.144,-0.118,288.96494,42.469391,14.858,0
11462341,K02124.01,,CANDIDATE,CANDIDATE,0.992,0,0,0,0,42.3375799,0.0004059,-0.0004059,158.25187,0.00815,-0.00815,0.947,0.0,-0.655,4.924,0.157,-0.157,354.8,22.6,-22.6,1.45,0.07,-0.08,311.0,,,2.21,0.43,-0.39,18.1,1.0,q1_q17_dr25_tce,4132.0,83.0,-91.0,4.682,0.025,-0.022,0.581,0.03,-0.03,295.28854,49.379791,14.275,1
8807057,K07093.01,,CANDIDATE,CANDIDATE,0.433,0,0,0,0,97.991569,0.001857,-0.001857,134.675,0.0137,-0.0137,0.711,0.252,-0.477,4.665,0.51,-0.51,126.8,18.4,-18.4,1.41,0.47,-0.16,467.0,,,11.21,10.53,-3.43,9.0,1.0,q1_q17_dr25_tce,6499.0,144.0,-208.0,4.378,0.067,-0.216,1.169,0.389,-0.13,286.55365,45.002338,13.65,1
4848321,K04573.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.50178705,1.657e-05,-1.657e-05,131.56426,0.00649,-0.00649,0.359,0.109,-0.359,2.936,0.305,-0.305,86.7,8.0,-8.0,0.93,0.29,-0.1,1617.0,,,1619.24,1548.0,-508.81,13.4,1.0,q1_q17_dr25_tce,5964.0,184.0,-226.0,4.471,0.056,-0.21,0.987,0.312,-0.104,295.19534,39.92725,15.028,0
3554031,K01194.02,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,14.8623076,0.0001304,-0.0001304,354.57297,0.00685,-0.00685,0.324,0.143,-0.324,3.161,0.213,-0.213,840.0,62.5,-62.5,1.57,0.12,-0.05,454.0,,,10.08,2.55,-1.26,14.4,3.0,q1_q17_dr25_tce,4362.0,87.0,-78.0,4.722,0.012,-0.051,0.554,0.042,-0.017,293.80441,38.63913,15.842,1
4909707,K03175.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,2.302365255,3.006e-06,-3.006e-06,132.4231,0.0011,-0.0011,1.1,0.035,-0.034,23.88,2.5,-2.5,62160.0,239.0,-239.0,63.06,17.91,-13.03,1568.0,,,1429.81,1232.84,-659.1,468.4,2.0,q1_q17_dr25_tce,5948.0,184.0,-226.0,4.269,0.18,-0.18,1.229,0.349,-0.254,287.20685,40.003002,10.691,0
8823893,K05575.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,1.50650036,1.764e-05,-1.764e-05,132.9895,0.0121,-0.0121,0.684,0.288,-0.45,2.762,0.285,-0.285,45.4,3.7,-3.7,0.81,0.25,-0.14,1809.0,,,2520.53,2340.16,-989.86,15.0,1.0,q1_q17_dr25_tce,6201.0,175.0,-197.0,4.336,0.132,-0.198,1.126,0.353,-0.19,293.79514,45.098499,13.912,0
5621333,K03341.01,,CANDIDATE,CANDIDATE,0.985,0,0,0,0,27.0965146,0.0004876,-0.0004876,139.3521,0.0115,-0.0115,0.769,0.184,-0.554,8.42,0.401,-0.401,208.4,13.5,-13.5,2.13,0.35,-0.42,700.0,,,56.79,24.11,-22.22,16.4,1.0,q1_q17_dr25_tce,5775.0,78.0,-78.0,4.193,0.162,-0.108,1.352,0.219,-0.268,292.22977,40.808949,14.886,1
5686174,K00610.01,Kepler-622 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,14.28228147,2.82e-05,-2.82e-05,180.84677,0.00166,-0.00166,0.019,0.408,-0.019,2.6588,0.0529,-0.0529,983.2,25.5,-25.5,1.82,0.08,-0.09,446.0,,,9.38,1.75,-1.59,44.7,1.0,q1_q17_dr25_tce,4102.0,82.0,-90.0,4.675,0.022,-0.025,0.595,0.028,-0.028,284.47849,40.933102,14.672,1
2437488,K03920.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,1,14.46993942,8.973e-05,-8.973e-05,141.81105,0.00582,-0.00582,1.027,43.29,-0.044,7.455,0.205,-0.205,1235.3,34.8,-34.8,85.84,9.85,-13.53,1713.0,,,2033.61,724.84,-728.2,41.9,1.0,q1_q17_dr25_tce,4735.0,105.0,-117.0,2.715,0.03,-0.03,9.043,1.037,-1.426,290.22916,37.76141,14.962,0
4729553,K06438.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,0.961292561,7e-08,-7e-08,121.4629897,6.14e-05,-6.14e-05,0.579,0.006,-0.005,4.64294,0.00379,-0.00379,325530.0,131.0,-131.0,92.55,27.95,-20.3,2344.0,,,7160.97,6242.58,-3297.78,1703.0,1.0,q1_q17_dr25_tce,6300.0,158.0,-189.0,4.188,0.195,-0.175,1.404,0.424,-0.308,285.72754,39.841282,12.221,0
8481129,K02402.01,Kepler-1223 b,CONFIRMED,CANDIDATE,0.992,0,0,0,0,16.3012727,0.0001047,-0.0001047,133.79446,0.00519,-0.00519,0.88,0.044,-0.6,3.974,0.141,-0.141,259.5,15.4,-15.4,1.54,0.09,-0.12,557.0,,,22.73,6.08,-5.29,19.7,1.0,q1_q17_dr25_tce,4873.0,145.0,-130.0,4.558,0.041,-0.045,0.796,0.049,-0.06,285.29575,44.55275,14.61,1
